Date;Consommation (MW);Thermique (MW);Bagasse/charbon (MW);Hydraulique (MW);Photovoltaïque (MW);Eolien (MW);Bioénergies (MW)
17/08/2017 16:00;371.501;75.659;182.338;54.466;55.758;1.847;1.433
17/08/2017 17:00;366.881;96.761;183.891;49.156;34.219;1.421;1.432
17/08/2017 18:00;378.641;111.627;184.629;68.226;11.404;1.322;1.433
17/08/2017 19:00;436.962;133.938;186.036;110.995;2.192;2.365;1.436
17/08/2017 20:00;439.211;156.496;185.398;93.946;-0.274;2.213;1.433
17/08/2017 21:00;385.002;111.619;187.183;83.022;-0.434;2.178;1.434
17/08/2017 22:00;362.74;90.665;185.664;83.476;-0.402;2.119;1.218
17/08/2017 23:00;357.19;83.22;187.363;84.402;-0.431;1.459;1.177
18/08/2017 00:00;309.295;52.799;178.731;75.408;-0.435;1.461;1.332
18/08/2017 01:00;269.721;46.332;165.387;55.383;-0.413;1.653;1.379
18/08/2017 02:00;247.269;47.865;166.679;30.515;-0.407;1.182;1.436
18/08/2017 03:00;237.531;45.492;170.777;18.526;-0.418;1.717;1.437
18/08/2017 04:00;235.916;45.408;171.392;16.554;-0.411;1.553;1.421
18/08/2017 05:00;244.945;47.804;174.788;19.874;-0.425;1.484;1.42
18/08/2017 06:00;280.862;46.974;181.391;49.983;-0.409;1.503;1.42
18/08/2017 07:00;328.247;49.895;183.806;91.751;-0.202;1.576;1.421
18/08/2017 08:00;360.266;61.304;183.82;98.625;13.968;1.22;1.329
18/08/2017 09:00;379.531;69.097;181.075;73.796;52.854;1.534;1.174
18/08/2017 10:00;388.565;73.092;180.243;45.319;86.332;2.407;1.172
18/08/2017 11:00;396.737;72.924;178.974;36.755;104.404;2.414;1.266
18/08/2017 12:00;396.209;74.37;181.114;25.158;111.489;2.643;1.434
18/08/2017 13:00;381.64;74.514;165.393;23.224;114.252;2.664;1.593
18/08/2017 14:00;375.014;78.508;159.451;27.288;104.91;2.999;1.858
18/08/2017 15:00;374.814;78.897;159.315;41.51;90.281;2.957;1.854
18/08/2017 16:00;375.474;97.684;154.794;52.152;66.071;3.016;1.758
18/08/2017 17:00;358.719;92.373;183.099;44.539;34.045;3.507;1.155
18/08/2017 18:00;365.241;116.65;190.063;43.265;10.952;3.173;1.138
18/08/2017 19:00;412.339;126.004;191.161;89.395;1.722;2.719;1.338
18/08/2017 20:00;411.351;122.516;191.033;94.527;-0.411;2.347;1.339
18/08/2017 21:00;372.906;96.345;191.303;81.588;-0.441;2.77;1.342
18/08/2017 22:00;356.001;76.555;188.911;87.527;-0.437;2.105;1.34
18/08/2017 23:00;357.084;66.627;189.866;97.341;-0.434;2.344;1.34
19/08/2017 00:00;309.836;38.355;188.373;79.457;-0.455;2.767;1.34
19/08/2017 01:00;270.921;31.167;186.733;50.138;-0.428;1.973;1.339
19/08/2017 02:00;246.435;30.688;186.098;26.904;-0.431;1.838;1.338
19/08/2017 03:00;234.594;30.743;182.266;19.607;-0.423;1.062;1.34
19/08/2017 04:00;230.408;30.998;176.799;20.433;-0.431;1.272;1.338
19/08/2017 05:00;232.231;31.345;177.194;21.222;-0.419;1.552;1.337
19/08/2017 06:00;246.188;31.838;185.936;26.641;-0.434;0.871;1.337
19/08/2017 07:00;260.284;31.722;187.036;39.626;-0.263;0.826;1.337
19/08/2017 08:00;288.652;32.046;187.341;59.549;7.167;1.212;1.336
19/08/2017 09:00;327.404;32.613;190.038;77.285;25.518;0.615;1.335
19/08/2017 10:00;354.205;31.565;186.759;75.666;57.358;1.525;1.332
19/08/2017 11:00;366.473;30.682;183.25;83.928;66.224;1.057;1.332
19/08/2017 12:00;373.526;28.706;179.1;74.004;89.382;0.968;1.366
19/08/2017 13:00;358.265;28.866;178.904;50.059;98.147;0.924;1.365
19/08/2017 14:00;340.625;28.788;178.599;27.866;103.08;0.93;1.363
19/08/2017 15:00;333.546;33.694;185.687;40.86;70.48;1.462;1.363
19/08/2017 16:00;330.107;64.926;186.39;39.089;36.178;2.161;1.364
19/08/2017 17:00;329.986;89.429;189.318;25.335;23.116;1.429;1.36
19/08/2017 18:00;339.74;99.128;187.852;42.564;7.555;1.275;1.366
19/08/2017 19:00;386.772;112.522;190.854;80.391;0;1.637;1.368
19/08/2017 20:00;395.002;107.466;188.103;96.786;-0.289;1.567;1.369
19/08/2017 21:00;361.906;92.276;186.553;80.412;-0.413;1.711;1.368
19/08/2017 22:00;344.751;79.142;187.941;75.102;-0.435;1.685;1.316
19/08/2017 23:00;346.199;62.531;187.719;93.901;-0.442;1.417;1.073
20/08/2017 00:00;303.137;27.803;186.753;86.132;-0.44;1.572;1.318
20/08/2017 01:00;266.271;14.672;182.948;66.145;-0.421;1.609;1.318
20/08/2017 02:00;242.073;14.625;182.964;42.325;-0.434;1.275;1.318
20/08/2017 03:00;224.153;14.373;181.407;26.306;-0.437;1.187;1.317
20/08/2017 04:00;217.791;14.769;176.104;25.196;-0.409;0.814;1.318
20/08/2017 05:00;219.095;15.197;175.273;26.439;-0.437;1.307;1.316
20/08/2017 06:00;225.395;15.168;175.436;32.587;-0.425;1.313;1.317
20/08/2017 07:00;232.672;15.523;175.597;39.351;-0.307;1.193;1.315
20/08/2017 08:00;254.27;15.876;178.037;47.633;10.482;0.925;1.317
20/08/2017 09:00;286.281;14.26;171.592;57.996;40.347;0.771;1.315
20/08/2017 10:00;310.475;13.825;168.815;51.242;74.621;0.659;1.314
20/08/2017 11:00;325.069;14.245;170.982;54.01;83.866;0.654;1.313
20/08/2017 12:00;331.133;15.179;181.331;62.516;70.058;0.71;1.34
20/08/2017 13:00;314.185;24.341;181.261;30.422;76.574;0.24;1.347
20/08/2017 14:00;291.258;30.288;163.068;16.654;79.83;0.077;1.342
20/08/2017 15:00;278.167;31.014;157.846;23.118;64.88;-0.034;1.342
20/08/2017 16:00;271.827;32.379;157.818;40.917;39.026;0.342;1.344
20/08/2017 17:00;275.904;47.535;157.501;52.127;16.822;0.573;1.346
20/08/2017 18:00;296.672;60.673;174.97;56.038;3.283;0.36;1.348
20/08/2017 19:00;357.748;62.769;196.638;96.304;-0.449;1.133;1.352
20/08/2017 20:00;371.582;64.091;198.898;106.025;-0.448;1.668;1.348
20/08/2017 21:00;345.043;61.848;197.457;83.812;-0.436;1.008;1.354
20/08/2017 22:00;328.396;60.804;196.578;68.771;-0.444;1.339;1.348
20/08/2017 23:00;324.156;42.277;197.728;81.587;-0.445;1.657;1.352
21/08/2017 00:00;275.211;31.034;184.091;57.419;-0.422;1.745;1.345
21/08/2017 01:00;241.496;30.645;174.557;34.116;-0.44;1.264;1.354
21/08/2017 02:00;221.311;30.285;165.067;23.982;-0.416;1.036;1.356
21/08/2017 03:00;211.95;30.189;159.404;20.396;-0.451;1.059;1.353
21/08/2017 04:00;211.655;31.734;157.671;20.849;-0.443;0.491;1.352
21/08/2017 05:00;223.036;31.833;160.953;29.087;-0.428;0.242;1.35
21/08/2017 06:00;263.957;32.045;181.284;49.655;-0.428;0.062;1.34
21/08/2017 07:00;321.315;43.164;187.091;89.527;-0.196;0.374;1.355
21/08/2017 08:00;354.478;66.696;187.861;81.781;16.316;0.481;1.344
21/08/2017 09:00;372.404;79.495;189.228;52.749;49.514;0.416;1.002
21/08/2017 10:00;386.534;82.996;162.864;62.186;76.653;1.009;0.825
21/08/2017 11:00;404.126;79.765;151.529;70.064;100.415;1.2;1.153
21/08/2017 12:00;411.45;94.379;136.173;66.476;112.374;1.148;0.899
21/08/2017 13:00;405.56;109.821;143.509;41.123;109.24;0.968;0.9
21/08/2017 14:00;395.056;77.793;162.663;53.978;99.052;0.54;1.03
21/08/2017 15:00;384.137;51.021;181.809;65.189;85.188;0.226;0.705
21/08/2017 16:00;373.84;65.836;183.961;65.091;57.734;0.375;0.843
21/08/2017 17:00;366.125;87.575;184.481;57.837;35.27;0.122;0.84
21/08/2017 18:00;371.234;117.296;187.071;53.705;12.609;-0.059;0.612
21/08/2017 19:00;428.176;133.157;194.653;98.875;1.004;-0.066;0.554
21/08/2017 20:00;424.78;137.571;198.883;88.153;-0.319;-0.062;0.554
21/08/2017 21:00;382.142;140.174;196.192;45.691;-0.409;-0.06;0.554
21/08/2017 22:00;357.17;126.095;187.776;43.072;-0.402;-0.059;0.689
21/08/2017 23:00;351.235;91.275;188.234;71.345;-0.408;-0.059;0.848
22/08/2017 00:00;302.915;64.534;187.366;50.896;-0.405;-0.059;0.583
22/08/2017 01:00;262.506;61.03;171.981;29.166;-0.404;-0.061;0.794
22/08/2017 02:00;241.688;58.721;163.775;18.811;-0.407;-0.058;0.846
22/08/2017 03:00;234.566;59.995;159.976;14.216;-0.398;-0.06;0.837
22/08/2017 04:00;235.935;61.253;158.711;15.357;-0.401;0.171;0.845
22/08/2017 05:00;245.618;64.039;162.712;18.367;-0.42;0.082;0.838
22/08/2017 06:00;285.82;67.442;187.036;30.985;-0.413;-0.06;0.831
22/08/2017 07:00;346.089;66.661;193.411;85.597;-0.351;-0.06;0.831
22/08/2017 08:00;377.75;64.971;191.99;108.38;11.553;0.026;0.831
22/08/2017 09:00;383.263;76.785;191.328;63.09;50.947;0.279;0.833
22/08/2017 10:00;388.314;78.437;177.098;55.47;76.527;-0.052;0.834
22/08/2017 11:00;396.433;79.27;150.724;69.234;96.44;-0.067;0.831
22/08/2017 12:00;398.481;78.295;175.693;45.529;98.19;-0.056;0.83
22/08/2017 13:00;384.861;77.427;186.616;27.278;92.763;-0.051;0.828
22/08/2017 14:00;385.391;79.537;188.241;34.674;82.176;-0.065;0.828
22/08/2017 15:00;385.379;85.558;186.811;45.545;66.69;-0.064;0.839
22/08/2017 16:00;378.457;101.094;187.396;40.419;48.785;-0.065;0.829
22/08/2017 17:00;371.049;112.946;188.203;43.346;25.788;-0.064;0.83
22/08/2017 18:00;382.087;131.413;191.677;50.986;7.241;-0.062;0.832
22/08/2017 19:00;436.891;141.659;193.378;101.133;-0.166;0.058;0.83
22/08/2017 20:00;430.961;129.623;197.405;103.233;-0.396;0.265;0.832
22/08/2017 21:00;387.281;133.471;193.988;59.044;-0.413;0.344;0.848
22/08/2017 22:00;361.337;121.707;190.12;48.555;-0.406;0.624;0.738
22/08/2017 23:00;354.719;87.311;193.227;73.366;-0.405;0.667;0.554
23/08/2017 00:00;306.137;58.363;191.651;55.599;-0.429;0.234;0.719
23/08/2017 01:00;267.218;56.071;182.824;27.474;-0.406;0.409;0.847
23/08/2017 02:00;247.283;57.066;167.873;21.549;-0.414;0.361;0.848
23/08/2017 03:00;238.058;55.748;163.155;18.268;-0.408;0.449;0.847
23/08/2017 04:00;234.159;57.209;159.974;16.346;-0.405;0.186;0.849
23/08/2017 05:00;245.51;61.373;163.576;19.954;-0.409;0.168;0.848
23/08/2017 06:00;282.628;62.857;183.509;35.819;-0.408;0.002;0.849
23/08/2017 07:00;340.474;62.233;192.626;85.035;-0.239;-0.028;0.846
23/08/2017 08:00;374.387;62.239;191.823;99.984;19.333;0.16;0.849
23/08/2017 09:00;387.68;61.89;191.646;75.09;58.101;0.108;0.845
23/08/2017 10:00;391.34;60.42;190.32;53.268;86.212;0.277;0.844
23/08/2017 11:00;397.934;61.571;191.454;45.363;98.386;0.321;0.838
23/08/2017 12:00;396.376;61.09;190.559;33.284;110.075;0.526;0.842
23/08/2017 13:00;385.604;63.296;190.486;26.38;104.196;0.408;0.837
23/08/2017 14:00;386.603;75.485;190.106;17.51;102.353;0.311;0.838
23/08/2017 15:00;384.428;79.056;191.418;29.257;83.622;0.237;0.838
23/08/2017 16:00;380.296;94.97;191.106;32.028;61.073;0.281;0.838
23/08/2017 17:00;373.281;110.452;191.088;34.577;36.094;0.23;0.84
23/08/2017 18:00;379.203;125.82;191.161;49.864;11.14;0.375;0.843
23/08/2017 19:00;432.329;145.243;192.323;90.831;2.306;0.782;0.845
23/08/2017 20:00;431.701;136.955;194.333;96.971;1.504;1.092;0.846
23/08/2017 21:00;389.227;127.134;184.774;75.702;-0.005;0.776;0.846
23/08/2017 22:00;363.15;106.307;181.714;74.197;-0.408;0.742;0.599
23/08/2017 23:00;356.968;87.241;184.221;84.501;-0.401;0.852;0.554
24/08/2017 00:00;305.492;52.978;182.826;68.744;-0.414;0.764;0.594
24/08/2017 01:00;268.143;44.822;184.069;37.931;-0.401;0.875;0.848
24/08/2017 02:00;247.806;44.335;181.377;20.59;-0.416;1.071;0.849
24/08/2017 03:00;238.14;44.395;176.142;16.661;-0.408;0.516;0.834
24/08/2017 04:00;237.923;45.052;174.804;16.621;-0.413;1.028;0.831
24/08/2017 05:00;248.465;45.875;176.852;24.967;-0.397;0.339;0.83
24/08/2017 06:00;285.644;51.799;188.654;44.427;-0.412;0.344;0.832
24/08/2017 07:00;346.197;63.318;189.231;92.528;-0.151;0.44;0.831
24/08/2017 08:00;379.604;70.218;188.918;98.604;20.81;0.222;0.831
24/08/2017 09:00;389.656;71.604;188.031;69.109;59.766;0.318;0.828
24/08/2017 10:00;393.9;79.893;188.131;37.335;87.249;0.45;0.842
24/08/2017 11:00;400.168;79.737;187.999;31.381;99.42;0.775;0.856
24/08/2017 12:00;402.209;78.938;187.361;26.247;107.874;0.967;0.823
24/08/2017 13:00;390.355;78.99;179.798;14.962;114.735;1.045;0.825
24/08/2017 14:00;388.563;79.845;181.475;21.252;103.769;1.399;0.823
24/08/2017 15:00;389.545;80.487;189.283;29.245;88.5;1.205;0.824
24/08/2017 16:00;385.759;91.52;188.761;34.685;68.907;1.063;0.822
24/08/2017 17:00;377.697;100.175;190.096;43.824;41.769;1.009;0.823
24/08/2017 18:00;380.006;124.517;190.486;51.122;12.075;0.981;0.825
24/08/2017 19:00;432.444;142.043;194.788;91.253;2.437;1.227;0.696
24/08/2017 20:00;429.352;137.395;190.49;99.235;0.502;1.177;0.552
24/08/2017 21:00;384.675;134.356;187.531;61.483;-0.429;1.181;0.554
24/08/2017 22:00;360.633;120.194;186.095;53.052;-0.429;1.167;0.554
24/08/2017 23:00;356.632;116.535;186.641;51.75;-0.414;1.567;0.554
25/08/2017 00:00;308.565;76.84;186.143;44.867;-0.419;0.561;0.574
25/08/2017 01:00;272.868;46.104;185.956;40.155;-0.408;0.218;0.843
25/08/2017 02:00;252.574;45.319;186.344;19.994;-0.411;0.5;0.828
25/08/2017 03:00;245.189;46.08;177.467;20.355;-0.402;0.858;0.832
25/08/2017 04:00;243.64;48.281;170.538;23.627;-0.398;0.76;0.832
25/08/2017 05:00;253.779;49.635;173.312;29.161;-0.411;1.25;0.832
25/08/2017 06:00;291.699;59.207;178.429;52.739;-0.42;0.916;0.829
25/08/2017 07:00;345.862;64.854;187.251;91.377;0.465;1.084;0.83
25/08/2017 08:00;378.487;74.785;185.615;95.65;20.842;1.015;0.58
25/08/2017 09:00;392.824;79.142;188.183;69.66;54.418;0.87;0.552
25/08/2017 10:00;396.954;79.014;189.133;45.521;81.748;0.985;0.553
25/08/2017 11:00;400.402;85.91;156.425;55.6;100.928;1.201;0.337
25/08/2017 12:00;403.596;113.321;145.682;32.047;110.154;1.605;0.786
25/08/2017 13:00;388.546;125.932;134.874;14.109;111.484;1.363;0.783
25/08/2017 14:00;385.708;132.199;131.017;17.402;102.915;1.389;0.785
25/08/2017 15:00;386.603;132.453;137.109;28.515;86.241;1.496;0.789
25/08/2017 16:00;375.899;136.489;141.286;33.432;62.707;1.197;0.788
25/08/2017 17:00;368.466;150.05;142.171;41.356;33.145;0.956;0.789
25/08/2017 18:00;372.435;148.004;149.953;62.944;10.075;0.674;0.786
25/08/2017 19:00;415.435;151.017;165.415;95.866;1.668;0.676;0.794
25/08/2017 20:00;413.035;142.368;178.55;89.921;-0.026;1.432;0.791
25/08/2017 21:00;375.705;127.688;185.122;61.608;-0.398;0.886;0.8
25/08/2017 22:00;358.08;102.225;185.285;69.266;-0.371;0.872;0.804
25/08/2017 23:00;360.17;95.774;184.794;78.332;-0.384;0.852;0.803
26/08/2017 00:00;313.806;63.667;185.101;63.145;-0.38;1.469;0.803
26/08/2017 01:00;273.683;47.459;185.266;39.183;-0.386;1.359;0.802
26/08/2017 02:00;250.005;47.164;181.951;19.214;-0.373;1.249;0.801
26/08/2017 03:00;240.327;47.141;172.219;19.151;-0.386;1.398;0.804
26/08/2017 04:00;234.764;48.661;162.29;21.976;-0.382;1.419;0.8
26/08/2017 05:00;238.493;49.212;163.426;24.045;-0.373;1.381;0.802
26/08/2017 06:00;250.123;48.65;169.34;30.464;-0.402;1.267;0.803
26/08/2017 07:00;263.894;49.269;174.082;38.652;0.325;0.764;0.802
26/08/2017 08:00;291.706;49.061;175.289;55.03;10.4;1.125;0.801
26/08/2017 09:00;331.245;49.092;180.919;69.123;30.496;0.815;0.8
26/08/2017 10:00;355.668;47.904;183.046;65.986;56.799;1.134;0.799
26/08/2017 11:00;368.115;56.158;185.926;65.273;58.793;1.161;0.803
26/08/2017 12:00;373.273;67.453;184.096;49.266;69.876;1.781;0.801
26/08/2017 13:00;358.605;76.668;179.429;17.615;82.222;1.869;0.802
26/08/2017 14:00;343.588;75.848;177.979;15.39;71.129;2.445;0.797
26/08/2017 15:00;338.241;74.986;163.3;14.893;81.165;3.1;0.797
26/08/2017 16:00;332.872;79.445;155.088;26.275;67.737;3.53;0.797
26/08/2017 17:00;332.252;80.198;169.408;37.347;41.901;2.601;0.797
26/08/2017 18:00;340.187;90.21;183.94;52.195;11.555;1.489;0.797
26/08/2017 19:00;389.136;120.087;186.124;77.518;2.921;1.686;0.799
26/08/2017 20:00;399.243;110.722;186.208;98.731;0.828;1.951;0.804
26/08/2017 21:00;363.29;102.043;185.913;72.744;-0.031;1.817;0.805
26/08/2017 22:00;343.06;93.374;185.083;62.487;-0.389;1.702;0.804
26/08/2017 23:00;347.932;78.197;185.081;82.914;-0.413;1.349;0.804
27/08/2017 00:00;305.86;44.015;185.518;74.965;-0.404;0.963;0.804
27/08/2017 01:00;265.535;29.916;184.999;49.433;-0.406;0.791;0.803
27/08/2017 02:00;240.898;29.74;178.554;31.647;-0.4;0.552;0.805
27/08/2017 03:00;227.591;20.235;168.987;37.284;-0.392;0.674;0.804
27/08/2017 04:00;224.557;14.72;167.877;40.66;-0.414;0.91;0.805
27/08/2017 05:00;226.114;14.911;168.263;41.749;-0.393;0.78;0.804
27/08/2017 06:00;233.995;14.983;177.187;40.73;-0.302;0.596;0.802
27/08/2017 07:00;237.365;14.815;178.024;42.516;0.205;1.003;0.802
27/08/2017 08:00;257.682;15.341;179.66;50.086;11.079;0.714;0.802
27/08/2017 09:00;291.771;14.55;180.729;46.971;48.2;0.52;0.801
27/08/2017 10:00;314.803;15.237;181.514;48.097;68.316;0.844;0.796
27/08/2017 11:00;328.872;14.544;172.33;41.259;98.695;1.245;0.799
27/08/2017 12:00;334.199;14.709;169.304;46.71;101.367;1.312;0.797
27/08/2017 13:00;315.929;14.363;168.208;31.656;99.552;1.355;0.794
27/08/2017 14:00;288.874;14.799;163.115;20.819;87.93;1.417;0.794
27/08/2017 15:00;275.458;14.884;169.815;19.304;69.522;1.137;0.796
27/08/2017 16:00;272.182;15.076;177.397;23.967;53.981;0.968;0.794
27/08/2017 17:00;272.76;29.587;180.543;37.646;23.195;0.994;0.796
27/08/2017 18:00;288.13;58.697;181.458;41.032;5.415;0.732;0.797
27/08/2017 19:00;349.761;89.827;185.438;73.489;-0.422;0.629;0.8
27/08/2017 20:00;370.139;87.498;189.879;92.036;-0.416;0.342;0.8
27/08/2017 21:00;342.858;75.83;191.384;74.749;-0.409;0.504;0.8
27/08/2017 22:00;321.88;70.326;190.91;59.54;-0.408;0.714;0.799
27/08/2017 23:00;320.819;60.043;186.949;72.513;-0.406;0.92;0.8
28/08/2017 00:00;274.126;59.772;169.278;43.67;-0.401;1.007;0.8
28/08/2017 01:00;237.994;60.238;154.571;21.858;-0.399;0.926;0.8
28/08/2017 02:00;218.063;61.81;137.647;17.655;-0.401;0.551;0.802
28/08/2017 03:00;210.437;60.161;132.7;16.575;-0.396;0.596;0.802
28/08/2017 04:00;210.685;59.641;132.127;18.189;-0.401;0.33;0.799
28/08/2017 05:00;221.774;63.234;135.314;22.366;-0.389;0.447;0.803
28/08/2017 06:00;263.105;63.846;171.483;26.671;-0.29;0.596;0.799
28/08/2017 07:00;324.019;65.484;186.606;70.097;0.216;0.816;0.8
28/08/2017 08:00;364.05;84.41;182.373;86.414;9.258;0.794;0.801
28/08/2017 09:00;374.812;91.49;181.137;73.958;26.67;0.758;0.8
28/08/2017 10:00;375.965;95.618;182.284;57.083;39.584;0.601;0.796
28/08/2017 11:00;382.167;95.887;182.277;49.107;53.477;0.618;0.801
28/08/2017 12:00;385.12;97.469;182.347;36.851;67.308;0.348;0.798
28/08/2017 13:00;374.811;94.456;181.384;18.441;79.004;0.731;0.795
28/08/2017 14:00;376.684;93.696;182.282;16.398;82.679;0.819;0.81
28/08/2017 15:00;377.014;96.521;181.234;21.389;75.969;0.832;1.07
28/08/2017 16:00;368.612;98.649;181.629;37.743;48.861;0.876;0.854
28/08/2017 17:00;363.092;109.703;181.536;45.041;25.409;0.589;0.814
28/08/2017 18:00;373.134;129.374;185.406;49.777;6.956;0.807;0.815
28/08/2017 19:00;432.556;157.937;187.809;84.665;0.554;0.791;0.8
28/08/2017 20:00;427.95;145.298;185.806;95.288;-0.378;1.135;0.8
28/08/2017 21:00;383.833;119.719;185.151;77.31;-0.413;1.551;0.514
28/08/2017 22:00;357.412;106.292;183.978;65.53;-0.407;1.511;0.508
28/08/2017 23:00;350.171;97.03;186.196;64.992;-0.408;1.562;0.8
29/08/2017 00:00;302.12;67.805;182.709;49.866;-0.384;1.325;0.799
29/08/2017 01:00;265.502;62.501;171.887;29.352;-0.413;1.371;0.804
29/08/2017 02:00;246.545;62.655;166.748;15.646;-0.401;1.097;0.8
29/08/2017 03:00;239.382;62.104;161.052;14.955;-0.404;0.871;0.805
29/08/2017 04:00;236.259;62.517;157.213;15.741;-0.39;0.379;0.8
29/08/2017 05:00;242.261;64.546;158.956;17.676;-0.414;0.709;0.788
29/08/2017 06:00;280.691;63.757;180.257;35.792;-0.401;0.5;0.786
29/08/2017 07:00;341.504;73.56;187.658;78.463;-0.18;1.216;0.787
29/08/2017 08:00;375.591;78.268;186.424;97.154;12.499;0.462;0.784
29/08/2017 09:00;388.088;77.851;185.617;80.316;42.56;0.96;0.784
29/08/2017 10:00;389.749;75.479;183.606;54.752;75.322;0.036;0.553
29/08/2017 11:00;396.587;76.326;184.186;41.241;93.96;0.044;0.83
29/08/2017 12:00;397.375;79.45;185.47;33.591;97.968;0.07;0.826
29/08/2017 13:00;383.562;78.857;185.121;18.164;100.347;0.248;0.826
29/08/2017 14:00;384.02;80.416;187.258;24.83;90.29;0.402;0.825
29/08/2017 15:00;384.419;88.112;190.234;51.917;53.04;0.292;0.824
29/08/2017 16:00;379.15;108.593;189.866;37.66;42.093;0.111;0.827
29/08/2017 17:00;373.873;115.116;192.198;40.665;25.114;-0.046;0.826
29/08/2017 18:00;382.974;141.492;191.705;42.778;6.224;-0.051;0.826
29/08/2017 19:00;420.376;157.683;190.833;70.877;0.068;0.082;0.833
29/08/2017 20:00;422.769;144.089;189.723;88.347;-0.304;0.077;0.837
29/08/2017 21:00;385.841;100.676;184.199;100.464;-0.419;0.199;0.722
29/08/2017 22:00;359.293;91.066;176.589;91.151;-0.414;0.346;0.556
29/08/2017 23:00;354.784;71.169;179.193;103.901;-0.414;0.381;0.554
30/08/2017 00:00;307.457;48.298;164.28;94.407;-0.414;0.547;0.34
30/08/2017 01:00;266.546;45.665;149.974;70.672;-0.413;0.369;0.28
30/08/2017 02:00;245.298;44.641;143.524;56.668;-0.421;0.609;0.278
30/08/2017 03:00;237.878;44.791;143.384;49.365;-0.405;0.468;0.276
30/08/2017 04:00;238.376;46.06;140.023;52.452;-0.406;-0.017;0.264
30/08/2017 05:00;247.471;46.898;147.422;53.322;-0.42;-0.015;0.263
30/08/2017 06:00;284.085;51.722;176.782;55.582;-0.414;0.155;0.258
30/08/2017 07:00;335.225;67.275;190.429;77.317;-0.006;-0.052;0.262
30/08/2017 08:00;370.791;80.68;182.059;96.287;11.543;-0.038;0.26
30/08/2017 09:00;380.366;88.341;177.343;75.904;38.425;-0.064;0.417
30/08/2017 10:00;385.248;90.084;183.946;52.335;58.387;-0.065;0.561
30/08/2017 11:00;396.108;90.81;184.231;36.969;83.602;-0.062;0.558
30/08/2017 12:00;399.261;95.907;176.057;26.562;100.321;-0.021;0.434
30/08/2017 13:00;385.839;92.052;172.267;24.009;96.69;0.024;0.797
30/08/2017 14:00;382.655;93.563;172.299;35.6;80.391;-0.046;0.848
30/08/2017 15:00;383.183;96.565;174.774;45.932;65.02;0.041;0.852
30/08/2017 16:00;379.358;94.67;181.612;50.963;51.32;-0.06;0.852
30/08/2017 17:00;375.809;96.918;185.123;62.489;30.488;-0.058;0.85
30/08/2017 18:00;382.067;118.136;185.286;67.963;9.895;-0.062;0.85
30/08/2017 19:00;433.195;152.014;189.195;89.977;1.216;-0.06;0.853
30/08/2017 20:00;428.078;145.31;194.135;88.042;-0.202;-0.06;0.853
30/08/2017 21:00;386.533;111.935;189.198;84.903;-0.3;-0.058;0.854
30/08/2017 22:00;359.999;105.734;178.205;75.659;-0.391;-0.059;0.851
30/08/2017 23:00;354.139;88.371;179.041;86.364;-0.43;-0.059;0.853
31/08/2017 00:00;303.186;60.576;169.76;72.467;-0.409;-0.059;0.851
31/08/2017 01:00;263.266;61.301;163.74;37.791;-0.414;-0.004;0.852
31/08/2017 02:00;245.47;61.184;161.966;21.927;-0.404;-0.057;0.854
31/08/2017 03:00;237.696;58.708;160.06;18.545;-0.407;-0.06;0.85
31/08/2017 04:00;235.276;58.243;159.631;17.022;-0.412;-0.06;0.852
31/08/2017 05:00;242.42;60.576;161.395;20.058;-0.401;-0.06;0.852
